id_pdc                , statut_pdc               , url_description_pdc                                                                                                                                                                                                                                                                                                             , last_updated             , coordonneesxy         , adresse_station                                  , code_insee_commune, arrondissement
FR*V75*E9011*03*2     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9011*03*2     , 2025-09-25T02:30:05+00:00, "48.854664, 2.387548" , 26 Rue Léon Frot 75011 Paris                     ,                   , 11e Arrondissement
FR*V75*E9007*03*2     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9007*03*2     , 2025-09-25T02:30:05+00:00, "48.852665, 2.31368"  , 9 Avenue de Villars 75007 Paris                  ,                   , 07e Arrondissement
FR*V75*EPX15*11*3     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*11*3     , 2025-09-25T02:30:05+00:00, "48.842567, 2.2848904", 75 Rue de la Convention 75015 Paris              ,                   , 15e Arrondissement
FR*V75*EPX15*08*1     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*08*1     , 2025-09-25T02:30:05+00:00, "48.83892, 2.282485"  , 109 Avenue Félix Faure 75015 Paris               ,                   , 15e Arrondissement
FR*V75*EPX15*04*5     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*04*5     , 2025-09-25T02:30:05+00:00, "48.83984, 2.273328"  , 19 Rue Leblanc 75015 Paris                       ,                   , 15e Arrondissement
FR*V75*EPX15*05*2     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*05*2     , 2025-09-25T02:30:05+00:00, "48.838886, 2.2892983", 192 Rue de la Croix Nivert 75015 Paris           ,                   , 15e Arrondissement
FR*V75*EPX17*02*2     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX17*02*2     , 2025-09-25T02:30:05+00:00, "48.88112, 2.284095"  , 12 Place du Général Koënig 75017 Paris           ,                   , 17e Arrondissement
FR*V75*EPX11*08*4     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX11*08*4     , 2025-09-25T02:30:05+00:00, "48.857258, 2.37139"  , 36 Boulevard Richard Lenoir 75011 Paris          ,                   , 11e Arrondissement
FR*V75*EPX15*03*5     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*03*5     , 2025-09-25T05:20:47+00:00, "48.845806, 2.3038075", 21 Rue Miollis 75015 Paris                       ,                   , 15e Arrondissement
FR*V75*EPX18*08*6     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX18*08*6     , 2025-09-25T05:08:27+00:00, "48.8954, 2.35"       , 28 Rue Championnet 75018 Paris                   ,                   , 18e Arrondissement
FR*V75*EPX19*15*2     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*15*2     , 2025-09-25T06:09:14+00:00, "48.899334, 2.371162" , 10 Avenue de la Porte d'Aubervilliers 75019 Paris,                   , 19e Arrondissement
FR*V75*EPX04*08*1     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX04*08*1     , 2025-09-25T06:09:08+00:00, "48.858505, 2.3543751", 37 Rue Sainte-Croix de la Bretonnerie 75004 Paris,                   , Paris centre
FR*V75*EPX14*12*6     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX14*12*6     , 2025-09-25T05:44:03+00:00, "48.83126, 2.313088"  , 145 Rue Raymond Losserand 75014 Paris            ,                   , 14e Arrondissement
FR*V75*EPX18*14*5     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX18*14*5     , 2025-09-25T05:47:56+00:00, "48.884415, 2.3305461", 1 Avenue Rachel 75018 Paris                      ,                   , 18e Arrondissement
FR*V75*EPX07*05*5     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX07*05*5     , 2025-09-25T05:58:33+00:00, "48.84828, 2.315725"  , 2 Rue Duroc 75007 Paris                          ,                   , 07e Arrondissement
FR*V75*EPX17*13*2     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX17*13*2     , 2025-09-25T06:11:26+00:00, "48.8935, 2.3148"     , 181 quater Avenue de Clichy 75017 Paris          ,                   , 17e Arrondissement
FR*V75*EPX09*11*2     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX09*11*2     , 2025-09-25T06:02:57+00:00, "48.87772, 2.3409176" , 12 Rue Milton 75009 Paris                        ,                   , 09e Arrondissement
FR*V75*EPX01*03*5     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX01*03*5     , 2025-09-25T06:12:59+00:00, "48.85881, 2.3449502" , 14 Rue Bertin Poirée 75001 Paris                 ,                   , Paris centre
FR*V75*EPX18*16*5     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX18*16*5     , 2025-09-25T06:14:46+00:00, "48.885006, 2.3475914", 16 Rue Sofia 75018 Paris                         ,                   , 18e Arrondissement
FR*V75*EPX08*05*1     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX08*05*1     , 2025-09-25T06:23:58+00:00, "48.874165, 2.2976358", 42 Avenue de Friedland 75008 Paris               ,                   , 08e Arrondissement
FR*V75*EPX20*16*5     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX20*16*5     , 2025-09-25T06:26:32+00:00, "48.87233, 2.39951"   , 16 Rue du Télégraphe 75020 Paris                 ,                   , 20e Arrondissement
FR*V75*EPX19*06*1     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*06*1     , 2025-09-25T06:30:16+00:00, "48.8886, 2.3888"     , 8 Rue Adolphe Mille 75019 Paris                  ,                   , 19e Arrondissement
FR*V75*EPX16*12*3     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*12*3     , 2025-09-25T06:16:19+00:00, "48.8534, 2.2685"     , 68 Avenue Mozart 75016 Paris                     ,                   , 16e Arrondissement
FR*V75*EPX12*08*1     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX12*08*1     , 2025-09-25T05:37:28+00:00, "48.845577, 2.3953738", 2 Rue Fabre d'Églantine 75012 Paris              ,                   , 12e Arrondissement
FR*V75*EPX16*21*1     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*21*1     , 2025-09-25T06:31:52+00:00, "48.8478, 2.2636"     , 55 Rue d'Auteuil 75016 Paris                     ,                   , 16e Arrondissement
FR*V75*EPX16*28*2     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*28*2     , 2025-09-25T06:36:35+00:00, "48.85857, 2.2851212" , 23 Boulevard Delessert 75016 Paris               ,                   , 16e Arrondissement
FR*V75*EPX11*02*1     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX11*02*1     , 2025-09-25T06:48:23+00:00, "48.858604, 2.384125" , 162 Rue de la Roquette 75011 Paris               ,                   , 11e Arrondissement
FR*V75*EPX12*11*1     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX12*11*1     , 2025-09-25T06:46:59+00:00, "48.84154, 2.389211"  , 3 Rue Henard 75012 Paris                         ,                   , 12e Arrondissement
FR*V75*EPX15*03*6     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*03*6     , 2025-09-25T06:48:15+00:00, "48.845806, 2.3038075", 21 Rue Miollis 75015 Paris                       ,                   , 15e Arrondissement
FR*V75*EPX18*15*6     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX18*15*6     , 2025-09-25T06:42:54+00:00, "48.892082, 2.3331354", 220 Rue Marcadet 75018 Paris                     ,                   , 18e Arrondissement
FR*V75*EPX08*05*3     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX08*05*3     , 2025-09-25T06:57:58+00:00, "48.874165, 2.2976358", 42 Avenue de Friedland 75008 Paris               ,                   , 08e Arrondissement
FR*V75*EPX15*35*6     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*35*6     , 2025-09-25T07:03:31+00:00, "48.844707, 2.3198109", 4 Avenue du Maine 75015 Paris                    ,                   , 15e Arrondissement
FR*V75*EPX15*26*3     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*26*3     , 2025-09-25T07:05:05+00:00, "48.8472, 2.2953"     , 143 Avenue Émile Zola 75015 Paris                ,                   , 15e Arrondissement
